food_can/food_can_5,a steel can of vegetables with a light brown label
eye_glasses/eye_glasses_1,it is a pair of glasses
toothbrush/toothbrush_2,the toothbrush has a pink section of its handle  this toothbrush is both pink and white
toothbrush/toothbrush_4,object 1 is a toothbrush it is still in its packaging
soda_bottle/soda_bottle_5,a plastic bottle of coke
cell_phone/cell_phone_2,this is a cellphone
pliers/pliers_2,the object is a pair blue and red handles
lightbulb/lightbulb_2,the object is a white lightbulb
pencil/pencil_5,it is a yellow mechanical pencil
hand_towel/hand_towel_2,a blue medium size folded towel
allen_wrench/allen_wrench_3,this is an allen wrench it is made of steel
stapler/stapler_4,the object is a beige stapler
water_bottle/water_bottle_4,a medium size water bottle
lemon/lemon_3,a yellow lemon with sticker
apple/apple_1,a yellow apple with sticker label
toothbrush/toothbrush_4,this is a new blue   toothbrush in the package
cell_phone/cell_phone_2,a silver cellphone
potato/potato_2,a vegetable that can form into chips
marker/marker_1,a red dry erase marker
syringe/syringe_1,a syringe neddle
pencil/pencil_1,this item is a led pencil used for writing task
measuring_tape/measuring_tape_1,a tape measure the casing on the tape measure is yellow and has a black label
can_opener/can_opener_3,a pastel blue hand manual can opener
water_bottle/water_bottle_3,this is a bottle of smart water
pencil/pencil_5, grey and blue in color and pointed away from the observer
eye_glasses/eye_glasses_2,this is a pair of eyeglasses
screwdriver/screwdriver_4,object 4 is a screwdriver
hammer/hammer_5,this is a hammer that has a black rubber handle  it is pink
cell_phone/cell_phone_1,it is a silver iphone
shampoo/shampoo_4,this is a bottle of shampoo
tissue_box/tissue_box_1,a box of facial tissue
stapler/stapler_2,this is a stapler it is used to keep papers together
pencil/pencil_3,this is a mechanical pencil that is clear and black with a white eraser
spoon/spoon_2,this is a spoon which is helpful for eating foods like soup
bell_pepper/bell_pepper_3,it is a green bell pepper
bowl/bowl_3,a red bowl
gauze/gauze_1,na
shampoo/shampoo_2,this is a bottle of shampoo  it is used to clean the hair and scalp of a person  you apply it to the hair and add water then scrub  afterward you rinse it out
cell_phone/cell_phone_1,it is a silver iphone
hammer/hammer_6,this is a sledgehammer with a black head and wooden handle
stapler/stapler_1,a pink stapler
toothbrush/toothbrush_1,this is a yellow toothbrush it has a white top
apple/apple_4,a red apple
banana/banana_2,a bunch of yellow bananas five bananas i believe is displayed a blue sticker the size of a quarter is on the top side of three bananas
scissors/scissors_4,it is a pair of large gray and orange scissors
lime/lime_1,a green
food_can/food_can_4,the food  can is about 12 oz and  has a mostly blue lable with a picture on something off white pictures on the front and a upc lable on the size
screwdriver/screwdriver_2,this object is a large flat head screwdriver with a dark blue handle
potato/potato_5,a fruit that looks old
band_aid/band_aid_4,it is a pair of black and red pliers
cap/cap_2,it is a white hat with a yellow cursive b on the front
apple/apple_1,a yellow apple
measuring_tape/measuring_tape_4,a small black measuring tape with a key ring
soda_bottle/soda_bottle_2,the object is a 20oz bottle of regular cocacola
allen_wrench/allen_wrench_2, orange with a white lid and a white label
toothbrush/toothbrush_1,a yellow and white toothbrush
allen_wrench/allen_wrench_5,this is a set of allen wrenches in a yellow holder
pencil/pencil_4,it is a black ballpoint pen
screwdriver/screwdriver_3,a screwdriver tool
scissors/scissors_3,the object is a pair of scissors it is used to cut various things into pieces
food_can/food_can_4,this is a standard sized can of navy beans the brand is goya and the label is dark blue with a pictures of beans on the front
pencil/pencil_2,this is a blue handled screwdriver
spoon/spoon_1,a large wooden spoon is facing upward with the dip end pointing directly at me
pencil/pencil_2,this is a purple  cased mechanical pencil
screwdriver/screwdriver_1, including gauze sponges for medical purposes
apple/apple_5,a apple that is light pink and yellow typical of the gala variety
toothbrush/toothbrush_5,this is a toothbrush in a new package
notebook/notebook_2,i see a black notebook
scissors/scissors_2,this is a pair of scissors with a blue handle
pill_cutter/pill_cutter_1,this is a clear plastic container with a blue bottom
eye_glasses/eye_glasses_4,it is a pair of tortoiseshell reading glasses
hand_towel/hand_towel_3,this is a white hand towel with many small patterns printed on it
banana/banana_1,a yellow bananna
onion/onion_2,there is one vegetable on the table
water_bottle/water_bottle_5,this is s small bottle of water
shampoo/shampoo_3,a blue plastic bottle of shampoo
fork/fork_3,here is a silver metal fork with the tines facing up and point to he left of me
stapler/stapler_4,this is a stapler that is silver
pencil/pencil_5,this is a mechanical pencil
lime/lime_2,a greenish yellow lime
eye_glasses/eye_glasses_3, white
eye_glasses/eye_glasses_4,these are glasses they are worn over the eyes and have lenses in of different magnification to help people see more clearly
stapler/stapler_2,this black stapler stares at me menacingly
toothbrush/toothbrush_1,a stick like object that is used to brush teeth
onion/onion_3,a red onion
onion/onion_5,it is an onion
toothpaste/toothpaste_2,this is a box of colgate toothpaste
water_bottle/water_bottle_5,use for drink
flashlight/flashlight_3,a tool used to produce light
presciption_medicine_bottle/presciption_medicine_bottle_3,a pill container
allen_wrench/allen_wrench_5,the object is a black set of allen wrenches with a yellow holder
food_jar/food_jar_2,here is a jar of salsa it has a blue cap
banana/banana_1,a greenish yellow banana with a sticker on it
lightbulb/lightbulb_1,it is a cfl lightbulb
tissue_box/tissue_box_1,it is a box with tissues
banana/banana_1,a yellow bananna
pencil/pencil_4,a black pen
band_aid/band_aid_4,applied directly to a wound in order to provide protection from the outer environment
toothpaste/toothpaste_3,the object is a tube of toothpaste
stapler/stapler_1, standing
toothpaste/toothpaste_3,this is a used tube of toothpaste
pliers/pliers_5,a black lock wrench
book/book_1,use for readind and improve knowledge
fork/fork_5,this is a white plastic fork
toothpaste/toothpaste_3,a medium size tube of toothpaste
eye_glasses/eye_glasses_2,object 5 is a pair of glasses
can_opener/can_opener_3,the object is a can opener with light blue handles
stapler/stapler_1,this is a pink stapler
syringe/syringe_2,an orange disposable needle
bell_pepper/bell_pepper_4, white
banana/banana_2,it is a bunch of ripe banans with blue stickers on them
lime/lime_5,a green lime
cell_phone/cell_phone_1,a black smartphone
plate/plate_3,this is a dark red ceramic plate
measuring_tape/measuring_tape_4,this is a mini black retractable tape measure on a keychain
medicine_bottle/medicine_bottle_4,a typical bottle of vitamins the bottle is dark brown in color with a bright yellow label and cap and is very typical of well known vitamin brands
shampoo/shampoo_5,a blue bottle of shampoo with a gold lid
toothbrush/toothbrush_5,this is a packaged tooth brush
banana/banana_4,it is a yellow banana
allen_wrench/allen_wrench_5,a mechanical pencil
hammer/hammer_3,the object is a hammer it has a pink handle
coffee_mug/coffee_mug_2,this is a black coffee mug with yellow lettering
stapler/stapler_4,a gray and black stapler
bell_pepper/bell_pepper_3,object 4 is a green pepper
cell_phone/cell_phone_3,this is a black touchscreen smartphone
spoon/spoon_3,a silver table spoon
toothpaste/toothpaste_4,its cream to apply face
cap/cap_2,this is a white baseball cap with a gold insignia on the front
bowl/bowl_3,it is a light blue plate
onion/onion_2,it is a white onion with a sticker
food_jar/food_jar_1,a jar of gravy
spoon/spoon_2, bumpy
measuring_tape/measuring_tape_3,a measuring tape in a yellow and black case
plate/plate_1,this is a paper plate with a floral pattern  the plate is mostly white
mouse/mouse_2,it is a black usb mouse
hammer/hammer_3,this is a hammer with a pink handle
plate/plate_2,i see a circular blue plate the plate is shiny
eye_glasses/eye_glasses_4,it is a pair of tortoiseshell reading glasses
bell_pepper/bell_pepper_3,this is a raw green bell pepper
onion/onion_4,the object is an onion
bell_pepper/bell_pepper_4,the object is a pepper it is of medium size and a reddish orange color
measuring_tape/measuring_tape_2,a round black and white electric device with a tape measure on top of it
medicine_bottle/medicine_bottle_4,a yellow bottle of vitamins
scissors/scissors_5,it is use to cut
water_bottle/water_bottle_5,this is a plastic bottle of water
scissors/scissors_2,a pair of right handed scissors with a blue grips
cell_phone/cell_phone_1,the object is a smartphone
pliers/pliers_1,there is a pair of needle nose pliers with a red handle
food_can/food_can_4,the object is a can of navy beans
food_can/food_can_3,a can with a brown label on it
allen_wrench/allen_wrench_2,a small  allen wrench
coffee_mug/coffee_mug_2,this is an arm  hammer box of toothpaste
gauze/gauze_2,its made of silk and was used for clothing it is now used for many different things
lightbulb/lightbulb_4,a lightbulb
lime/lime_5,it is a lime
measuring_tape/measuring_tape_3,a pink measuring tape
potato/potato_4,a small brown potato
toothpaste/toothpaste_4,this is a tube of childrens toothpaste
eye_glasses/eye_glasses_3,it is a pair of glasses with blueblack frames
eye_glasses/eye_glasses_1,it is a pair of glasses
pliers/pliers_5,black and red handled pliers
allen_wrench/allen_wrench_3, andor prevent infection
eye_glasses/eye_glasses_2,this item has two holes in it
book/book_3,this is a text book
toothpaste/toothpaste_5, prevent gingivitis
lime/lime_4,this is a lime it is sour
lightbulb/lightbulb_4,this object is an led light bulb
screwdriver/screwdriver_2,a flathead screwdriver with a black handle is displayed
food_jar/food_jar_3,this is a plump 
hammer/hammer_5,a pink and black hammer
stapler/stapler_4,a standard size gray with black stapler
allen_wrench/allen_wrench_3, thin bottle of dr pepper soda
syringe/syringe_1,a blue pen
scissors/scissors_3,this is a pair of black scissors
pencil/pencil_3,a tool used to write
pencil/pencil_5,plate on a top of yellow color pen
spoon/spoon_2,a metal spoon
food_can/food_can_5,this is a small can of corn
allen_wrench/allen_wrench_3,it is a black allen wrench
pill_cutter/pill_cutter_1,a device used to sharpen pencils
toothbrush/toothbrush_5, edible tropical tuber with sweet flesh
pill_cutter/pill_cutter_1,a packaged pencil sharpner
lemon/lemon_5,  contain blood flow
plate/plate_5,this is a square plate it is white with swirly designs
food_can/food_can_5,it is a can or corn  it is a fairly short can of corn and it is a tin can
marker/marker_1,this is a blue screwdriver
notebook/notebook_2,a tablet cover case
food_jar/food_jar_3,this is a jar of pasta sauce it is red
picture_frame/picture_frame_1,a standing white picture frame
pencil/pencil_4,a clicktype ballpoint pen with a seethrough plastic housing and black ink
notebook/notebook_2,a small black leather bound book lays flat and closed with its binding facing me
apple/apple_3,the object is shiny
flashlight/flashlight_1,ths is a shower head appliance
measuring_tape/measuring_tape_2,this is a craftsman brand measuring tape it is metal and black in color
bell_pepper/bell_pepper_1,this is a red bell pepper it is shiny but also soft
picture_frame/picture_frame_4, and time where the ink is permanent
allen_wrench/allen_wrench_1,this is a set of allen wrenches made of metal and stored in a plastic case
food_jar/food_jar_2,this is a jar of hot sauce
marker/marker_4,there is a thick black sharpie marker
