AUDIO_FILE,RESPONSE
lightbulb_2-3LCXHSGDLT4GUGUPEG7E15I75VUSER-3L2IS5HSFBG3PJX0MMAZVDQQJH3UNA-A1YJY8G4QKPV00-1574819303975.wav,a light bulb
toothbrush_2-3VP28W7DUNI516GZ4JLSFG0A4B9FZ1-3GD6L00D3TVHY4L28XLF7WWT3US1ME-ARL7HOWLEHNOP-1574817721887.wav,I'm looking at a white toothbrush with a pink grip
screwdriver_2-3RKHNXPHGWUZVTE3Z7DHE1D0APBUKT-3R08VXYT7DTRE2UI1F8BH4PX4IA7WC-A1YJY8G4QKPV00-1574819372771.wav,a blue handle screwdriver
allen_wrench_2-3L1EFR8WWT3QVFYM0LRT2SYHP8KF9L-3FTYUGLFSVJDISG8WROORWMG6W7D5S-A37MPHPHMGWFQB-1574818644165.wav,there is a single allen wrench
band_aid_3-3GONHBMNHVWB7G8GQ6P5A6KJ1CLMZF-34S9DKFK74NK6SH5WN7OYYW3F5HNY4-A37MPHPHMGWFQB-1574820539116.wav,it is a box of adhesive bandages
onion_2-35YHTYFL1G1OSMBP3MWPUANEG03FV1-3Y54SXRO1MJ1KW2KJIWB4CWI8ZNUT9-APPNTU0LE3T9L-1574818348233.wav,a vidalia onion
screwdriver_3-3A3KKYU7P3F7DL3BFJ5YB2Q1KAHMWP-3RJSC4XJ11SJJ8FEKF0TCP2XC7Z50S-A1YJY8G4QKPV00-1574818914091.wav,blue handle screwdriver
scissors_4-3SCKNODZ0XEY5ONAJCCMW1GKW9IN7O-3FE7TXL1LJLF841QJUSATOQ3518Q2C-A1ITF1O2NFDPCP-1574819987909.wav,this is a pair of scissors it is gray and orange in color
fork_2-344M16OZKIDJE32K6KQS2B81IWMNEA-3FE2ERCCZY68FZPG6FBI0W3W1AAPOI-A14LO2FWSF9AJU-1574816948859.wav,this is it for used for eating Maggi noodles or some other Foods
spoon_4-34ZTTGSNJXMG1A6ECDQFR80JFN1HQ7-3MB8LZR5BGRZYNP3GVQICYD3CV7KL3-APPNTU0LE3T9L-1574819891437.wav,a metal spoon
apple_1-3FHTJGYT8NYH12AOSUT863Y8VR2PGP-3V5Q80FXIYPN13VOLJGEGGXSV9U32M-A1ITF1O2NFDPCP-1574819876380.wav,this is an apple is green and yellow in color
spoon_3-3NOEP8XAU40SNO5EH4TCUPY3YHYPXH-30MVJZJNHNB9M1IC9DNG6AMVXCPJ95-A14LO2FWSF9AJU-1574819628398.wav,this is Silver Spoon used for eating food
food_can_3-33KGGVH24UFP6WMCW2IMTTG5V1SX1L-3PW9OPU9PRIRR0H9YF2VSNIVXPF21S-A1KFLCWGG1RE43-1574819248323.wav,answer products
lime_3-3BS6ERDL9356FCISB8TRUI4UNUWD6X-33F859I567BWJO2JJXYRL3168KOBH2-A1KFLCWGG1RE43-1574819506293.wav,it's sadly mom
eye_glasses_2-3JYPJ2TAYI6BN2ETHANQOIYWUC2PFQ-3WQ3B2KGE9ELFDH5H8V6TGLZRVJB1U-A1WSFA9AZJK514-1574815538363.wav,this is an object which helps people see it is black with clear areas
hand_towel_3-3D42WVSDH8T5WG6U8XJ919R8YH5FYA-3OWEPKL08AA1R8L49EHOLLC6B647NJ-APPNTU0LE3T9L-1574818557738.wav,a white dish towel with different Christmas patterns
spoon_4-34ZTTGSNJXMG1A6ECDQFR80JFN1HQ7-3FTOP5WARGMRQ7UZ9H4NDZL2U8V0JA-A1YJY8G4QKPV00-1574819093273.wav,a silver spoon
stapler_2-388FBO7JZRRHK8JB6L2M9E0H08RNYP-3FQ5JJ512MMPMNSOS86XPQHSHQZNK0-ARL7HOWLEHNOP-1574817023242.wav,the object is a black office stapler
bowl_1-37ZQELHEQ0WHQRUXNIEBFJDARYDNMZ-358UUM7WR01M66DW2LY5U5HGC3S7R6-APPNTU0LE3T9L-1574818197642.wav,a small green glass bowl
coffee_mug_5-3U18MJKL1UK4H5I6ATKXCN8YXK9NCH-3QY5DC2MXSIR1RKJOYRMN8HHHQJFUQ-A14LO2FWSF9AJU-1574819922009.wav,this is a white color cup for drinking tea or coffee
book_4-3IZPORCT1F7GDBLEPSFFWYAOB93RHI-3QRYMNZ7FZFOP6IBMHKPQH4O03PNT5-A1YJY8G4QKPV00-1574816436502.wav,a white hardback book
book_2-3CKVGCS3PG3H3QFV698ZGGG3BUKS05-32ZKVD547GLHPGVK4C9PH90WPF83BP-A37MPHPHMGWFQB-1574820406048.wav,it is a hardcover book on artificial intelligence
gauze_2-31MBOZ6PAOPET5FLYG4IZV49SP9CL4-3U0SRXB7CE3B9R5JISFUQ236CIZRN3-A37MPHPHMGWFQB-1574819186682.wav,it is a box of gauze pads
spoon_1-391FPZIE4CK8T3DVTMAK19X8I87UHP-3S96KQ6I9N2F3URYXN6MUCSUMZXTD3-A28QUR0QYD2WI7-1574820550059.wav,Orange County script on the table
medicine_bottle_1-3QO7EE372OL6AX3SCLGJ5XXLKAWQB0-3M0NZ3JDP2WGLTL4O9DLIO5JUEJ5ZL-A1YJY8G4QKPV00-1574819446689.wav,the backside of a DayQuil bottle
pencil_4-3QI9WAYOGQ9CH11A8YOGPHQUOX6S66-3EJPLAJKENEC4XLITSNQAUJJQ9TZ6U-A1YJY8G4QKPV00-1574819277316.wav,black ink pen
picture_frame_3-3RWB1RTQDJL28N469WHKEQHA78PP89-3TVSS0C0E2YEC0RPEIBCM0HFTF2WTE-APPNTU0LE3T9L-1574820226978.wav,a black 5 by 7 picture frame
measuring_tape_5-3PCPFX4U40OWNEF8HN2FONO6Z8OFQ7-35L9RVQFCPGBFNBPJOFMQTTUX5XHUR-A37MPHPHMGWFQB-1574820298551.wav,it is a tape measure
scissors_1-3T6SSHJUZF83G7TF5N3RIIACOQZIIY-3H7Z272LX8509EMJTNVQ8FZ2656PL2-A3KFPUINH8E30A-1574817356194.wav,this is a pair of scissors that handles are black and the lanes are
scissors_1-3WGCNLZJKF6B8QHV52HAZMDDFJGD1Z-34HJIJKLP6UHGQCU9758SQM967J4VG-APPNTU0LE3T9L-1574819801862.wav,a pair of scissors with black handles
apple_5-3ZXV7Q5FJBMSTD5PC51K4IZPVTNCFZ-3YDTZAI2WYE1UEWW2TLJL2FTH3C14O-ALGU2HM1WHCVZ-1574819680422.wav,it's an apple
apple_5-34OWYT6U3WFA560C1TXE5PB950CI9F-3TMFV4NEP9CVEGZ1BK0HV4LSF2GW8O-A1KFLCWGG1RE43-1574819634553.wav,it's on April
picture_frame_5-3OPLMF3EU5LXK9CCN6DWF6YLRTNNLX-323Q6SJS8JEMW5EZOZKN4TSRNI7HFH-A3BP890CXV4UMN-1574815757717.wav,a black picture frame that holds a photo
cell_phone_2-3EN4YVUOUCQW1D2GMROSXTCRPISJXB-3GA6AFUKOPMRGTY644JL3K3UKS23HU-AI521GBL3HJSC-1574815393786.wav,it's an old cell phone
screwdriver_2-3XEDXEGFX3MJF72N10ZXPUPTU07K0G-3QAVNHZ3EN2TMAGH44DTIKA77JCALD-A1VXQ7LMBTE5LF-1574820167580.wav,that is a flat head screwdriver
sponge_2-3X55NP42EOEG7QY0XFMON99ZRMXP3H-3NQL1CS15S6XEXQEYETF8FQG187YVK-AQA4AX0RCRPSV-1574815466971.wav,thanks
screwdriver_5-3PUV2Q8SV42CLOZN7ZAZ5YQM1V7DBI-3A1PQ49WVIFV6QKRH052FROXM8YH1Q-APPNTU0LE3T9L-1574820042827.wav,small flat-head screwdriver with a black and red handle
marker_4-3MVY4USGB6LSALWBAZX5MKGZXO1ISQ-3LEP4MGT3HYF78XHX1F1UIM8GSKDBK-APPNTU0LE3T9L-1574814403844.wav,a large round black Sharpie marker
potato_5-3P0I4CQYVY5VDOONSZKB36F6FAWOW6-3O7L7BFSHFNUMMPNZ6I2MN86BU8EIQ-A14LO2FWSF9AJU-1574816097550.wav,I did send large in potato
spoon_1-391FPZIE4CK8T3DVTMAK19X8I87UHP-38BQUHLA9XY2UWS3EZJQJS91W57MOR-A14LO2FWSF9AJU-1574820133228.wav,did Persephone used to serving before
scissors_3-3LOJFQ4BOXDDER3HDCNS419COPGKD9-33M4IA01QHZGLLJNKY23O4U4EW9RXN-A28QUR0QYD2WI7-1574819278803.wav,looked a little Caesars on the TV
measuring_tape_3-30IRMPJWDZH7F1MMVDIC9QQG3Q7RKM-35BLDD71I7VXJN0JU0VYMMZI72LZVM-A1RLO9LNUJIW5S-1574819822945.wav,a tape measure it's mostly black but it has pink highlights in the center on one side is a brand to Black sticker with pink lettering
toothpaste_1-373L46LKP74QHD39N8937Z4PT9DKJN-3ERET4BTVN74XLOURYNS7PM8C1M9KR-APPNTU0LE3T9L-1574818160901.wav,a box of Arm & Hammer Complete Care toothpaste
soda_bottle_2-3INZSNUD80OTXVKQ9FW3ESVWDV4D98-3XLBSAQ9Z5AV8XZNC2SIG8JFLKF7Z3-A37MPHPHMGWFQB-1574819908194.wav,it is a bottle of soda
banana_3-3YGYP1364178N77PSQAS1I7KXLCRNR-3CP1TO84PUZQFIISZ247VDVC95I258-APPNTU0LE3T9L-1574818458410.wav,yellow banana
cell_phone_1-3WYZV0QBFJBQJU44YZBBZ5TEHDJXB4-3S0TNUHWKUGW5AZAUPVR3GW78MAD8W-A37MPHPHMGWFQB-1574819506153.wav,it is a cell phone
apple_5-34OWYT6U3WFA560C1TXE5PB950CI9F-3JZQSN0I3R88W9JO4T25JTGQ8I0GFN-A1YJY8G4QKPV00-1574818338206.wav,a yellow apple
soda_bottle_3-3M0556243SIBKH2G1VAYKTT1UX1FNK-392CY0QWG2PCUKSUA06PD1WFY5H4ID-ARL7HOWLEHNOP-1574817490868.wav,I'm looking at a bottle of a Coca-Cola product I believe it's a 1-liter but it could also be a cheerleader and it's maroon-colored so I think it's Cherry Coke
lemon_2-34XASH8KLQKHTC6A3XR3J8I5RDEPMX-3GA6AFUKOPMRGTY644JL3K3UKS83H0-APPNTU0LE3T9L-1574818052344.wav,a yellow lemon
soda_bottle_2-3INZSNUD80OTXVKQ9FW3ESVWDV4D98-37Q970SNZF6KWZY7SUH1J5VZVJ3S1A-APPNTU0LE3T9L-1574814748837.wav,a 20 oz bottle of Coke
potato_5-3W3RSPVVGSPAFZWLK7PIT1QFZPGULW-3VD82FOHKRMPLAGC1APCGW4P2R1OC9-A1YJY8G4QKPV00-1574819152851.wav,a brown potato
book_4-3IZPORCT1F7GDBLEPSFFWYAOB93RHI-34J10VATJGWJJPFS8XD2G4XKUX6IQG-A14LO2FWSF9AJU-1574820372044.wav,this is a white colored Book used for reading
hand_towel_3-3BCRDCM0ODSETIO23PFEYVZK73TK6H-3DBQWDE4Y7WM447LLL2RN1YAK03N5E-A1RLO9LNUJIW5S-1574816369882.wav,white cloth with several different stamps on it they're just little Graphics like a star a Santa hat candy cane things like that it's folded 4 times
soda_bottle_3-3UOMW19E6D40RGC06TOBI68C6Z9C5G-3FUI0JHJPYWCMLR7PJUJZQ2K1NS33V-A3EUFDOUX1GCL-1574818944914.wav,it has a plastic bottle of Coca-Cola
toothbrush_4-3MVY4USGB6LSALWBAZX5MKGZXO1SI0-3VP0C6EFSHUC5QMZE3XW2SNAB5BM60-A14LO2FWSF9AJU-1574819232927.wav,this is the white and blue colors to use for brushing distance
food_jar_5-3X878VYTIEGMHWATLOT9OW7BUIWF79-39GHHAVOMGP8PVC0SIRPP2BFBK7J45-APPNTU0LE3T9L-1574818008136.wav,a jar of green olives
coffee_mug_3-3IH9TRB0FBXSG1XHXGILQJTQ7OOI16-3JCG6DTRV4OW0N3BL5IBP6O6L7EQQI-A1YJY8G4QKPV00-1574817146360.wav,a white mug
can_opener_4-3G4VVJO6PZEM3O67ILEN4VQ128JPKS-3RKNTXVS3NWXO29WYCECW38WLXIA4L-A1YJY8G4QKPV00-1574819884299.wav,black handle can opener
lime_4-36MUZ9VAE60ASRB7HQCP66W74SKDEI-3WYP994K18PCZ7BDX6L7WNAHKFHY6U-A2WYBSYUI8TSKL-1574816473795.wav,it looks like it's a grape a creative juicy grape
scissors_6-3GL25Y6843SM2L81PO1KDL48TCNMXI-3WS1NTTKEZABL583QRD2Y1TA11E0F7-ARL7HOWLEHNOP-1574819445404.wav,object is a small pair of blue scissors
spoon_2-3PN6H8C9R4O72EUV1LA3AN6GJDMDAN-3KMS4QQVK3ODYVF7UKNKHL8JFZFKFS-A1VXQ7LMBTE5LF-1574817762127.wav,that's a spoon you can use it to eat cereal
syringe_1-3L4YG5VW9NQ50LX7LV150OEM4GJDDP-34V1S5K3GTZXY635PUTRX6HQB6569M-A1KFLCWGG1RE43-1574819164199.wav,it said sitting
potato_3-359AP8GAGGIFEKQJUM38GQM8X54C7V-3WQQ9FUS6BS3QD1QGT4L8Q875108BM-A1ITF1O2NFDPCP-1574820340519.wav,this is a red potato that is used to make many types of different foods
pliers_5-33P2GD6NRNQUQ78JZ86IVMOAGH9KHI-3IX2EGZR7CHFQ1EY3UN2XVMP3YUJRR-A37MPHPHMGWFQB-1574819144907.wav,it is a tool with a black handle
band_aid_1-37YYO3NWHDOLQ1LFL3BJWCEMYGVCCO-3EA3QWIZ4JTWB57KP17XL987E43TI3-APPNTU0LE3T9L-1574819615706.wav,a box of Toy Story Band-Aids
food_jar_1-3ZURAPD288L86AVRW8C0NMGYRWWF1C-39K0FND3AIDDSSY24GE8IXPW7O3MAS-APPNTU0LE3T9L-1574820095426.wav,a glass jar of Heinz Homestyle roasted turkey gravy
bell_pepper_2-3PIOQ99R7YK03ZZ6WK5X6TU44KGNUR-3JMSRU9HQJSZ8S9NYDHL1CY0JWEVEE-A28QUR0QYD2WI7-1574820509857.wav,red bell pepper is on the table
band_aid_4-3087LXLJ6ME8ZLA90P809HXOM4QF09-3MH9DQ757XAXFRGEZIX45THTI5EUGZ-A1KFLCWGG1RE43-1574818163339.wav,it's a product
medicine_bottle_5-39AYGO6AFFIF1O95027UQNGO1YYN6P-3KKG4CDWKJWJJJZR660C08XCFFO49O-A2KH641ASLS5P9-1574814697708.wav,this is cough syrup
hand_towel_2-3UYRNV2KITX252STTH4SA1CF7TON8B-3URFVVM166GX68BJPALTQ0XZTVCZUX-APPNTU0LE3T9L-1574819783135.wav,a small gray towel
fork_2-344M16OZKIDJE32K6KQS2B81IWMNEA-39K0FND3AIDDSSY24GE8IXPW7O2MAR-A1ITF1O2NFDPCP-1574819671792.wav,this is a silver fork is used to eat food
soda_bottle_1-334ZEL5JX6D2677E8UAA6HCL9X0SOV-3YW4XOSQKRJ0BCQBHZC1Y6DNGG11UC-A37MPHPHMGWFQB-1574820222832.wav,there's a bottle of dr. pepper
fork_1-3R16PJFTS3P0EVKOK1MZ1XF6BCNK4W-3R6BYFZZP8AJIVEET3297FGLB8ZFXH-A1YJY8G4QKPV00-1574819465914.wav,a silver fork
screwdriver_2-3RKHNXPHGWUZVTE3Z7DHE1D0APBUKT-3RKNTXVS3NWXO29WYCECW38WLXG4AD-A14LO2FWSF9AJU-1574818854267.wav,this is a screwdriver used for driving this close
marker_4-3MVY4USGB6LSALWBAZX5MKGZXO1ISQ-3P59JYT76MIS0KTI0YM5YT1QP8ZT2L-A14LO2FWSF9AJU-1574817047748.wav,this is a black color marker used for writing
allen_wrench_4-3B623HUYJ4OZLFKY1DLE9VMLUSWS8S-37C0GNLMHG191WGM1AYTJ20G2RM6D5-A1KFLCWGG1RE43-1574820117079.wav,it said tune
potato_3-3Y3N5A7N4G7B2QYBUKNMWZBHVIHMYO-323Q6SJS8JEMW5EZOZKN4TSRNI5FHD-ARL7HOWLEHNOP-1574814665650.wav,there's a small red potato
mouse_3-3H1C3QRA01H0NZ5THUHEM0EPJS8CEH-35L9RVQFCPGBFNBPJOFMQTTUX5LUHS-AI521GBL3HJSC-1574815201755.wav,it's a computer mouse
can_opener_1-35XW21VSVGCU0M4HV2UIE08RESVSLE-3QUO65DNQVML74XCN1ACA2QV9R1OUC-A1YJY8G4QKPV00-1574816237404.wav,white can opener
picture_frame_2-34R3P23QHSZLL720OMPLJXI53OIHWB-382M9COHEIDZVDKNTN7G5QWH5P0UEJ-A37MPHPHMGWFQB-1574818518498.wav,it is an empty frame with three openings
banana_1-3LAZVA75NIP918QGEFV4FZZHB31O2O-3IUZPWIU1P5F9H12K9XKL9UJA23KWO-APPNTU0LE3T9L-1574817024255.wav,yellow banana
soda_bottle_5-3MXX6RQ9EV31PMH4XTR7XE155MTP42-3P1L2B7AD2NIOEAIENIBJFUCW07OLH-ARL7HOWLEHNOP-1574815554171.wav,the object is a smaller bottle of Diet Coke
cell_phone_1-3J9UN9O9J3QO4NW5JFZLOFPGFB7J0G-3E1QT0TDFQ7DDLFWM3W2UDCK0RE8IP-A9E9Y0LEAYO4V-1574818037945.wav,it is a smartphone it uses for messaging
measuring_tape_5-3PCPFX4U40OWNEF8HN2FONO6Z8OFQ7-3P4MQ7TPPYAMSBZXJ5OVZSY8D7LBBO-A28QUR0QYD2WI7-1574820448852.wav,that is measuring tape
hammer_5-3M93N4X8HKLO5WGHSHI5YLVZA3QSJC-3DBQWDE4Y7WM447LLL2RN1YAK095N2-A1YJY8G4QKPV00-1574818615052.wav,black and pink handle hammer
plate_2-3E22YV8GG14NBURAFY63WN75W3OPNX-3JAOYWH7VJ2FHR6CCYZTMPZN11W9LZ-A1RLO9LNUJIW5S-1574820264285.wav,a bluish turquoise plate it's got a chip in one part of it and it's white underneath the ship
flashlight_2-3QXFBUZ4ZKEUT7IK9GS2G9L738UUGQ-3N1FSUEFL6YVM9C8IM5EM4G2604D4F-ARL7HOWLEHNOP-1574815129511.wav,the object is a flashlight it's small and it's black and has a string around it so you can hold it
spoon_4-34F34TZU7WXV0XZJY23Z73IVC9RJ20-3LEIZ60CDKXZMGNGRZQ2U4ALGAV9Z9-A1YJY8G4QKPV00-1574816870447.wav,a silver spoon
toothbrush_5-375VMB7D4JHM8WDTD92GRLUZWLRIDW-3ZQIG0FLQFETPSVEJDBRNI50Q0GWVS-A1YJY8G4QKPV00-1574819247330.wav,a blue handle toothbrush
bell_pepper_5-3FO95NVK5CY53KZU0MRE0CHQKKKSR4-3II4UPYCOK52BEZ6GJCRP7H72SRQDF-APPNTU0LE3T9L-1574817593199.wav,yellow bell pepper
bowl_2-3UY4PIS8QRJKU288UWVDVRP7TNIN1R-3TUI152ZZCL8JJJU0QSWO5GYDVU1Q6-A28QUR0QYD2WI7-1574819779253.wav,Blue Bowl is on the table
picture_frame_1-34XASH8KLQKHTC6A3XR3J8I5RDEMPU-3KIBXJ1WD6S748S0TN6A4FHX70ZKO7-AKMQH2MGTUWO9-1574814251018.wav,a picture frame is turned away from the camera sitting on a white circle which is sitting on a table
bowl_5-3JU8CV4BRLA5TFRMGD6GBC7AMDTPOC-3ZDAD0O1T2BT10WFON7YOJVM2H7TX3-A14LO2FWSF9AJU-1574819706428.wav,this is a white color bulb used for
allen_wrench_4-3M0556243SIBKH2G1VAYKTT1UX1NFS-3X1FV8S5JYPXS65E48791FJCWCTGVG-APPNTU0LE3T9L-1574820589877.wav,a black metal allen wrench
pliers_5-3VADEH0UHCVKR7JFNUNPVHHBJ2WSPC-3AMW0RGHOE0QXEP450B5L73RB0DNP9-APPNTU0LE3T9L-1574819961575.wav,pair of pliers with black handles
soda_bottle_3-3M0556243SIBKH2G1VAYKTT1UX1FNK-3RYC5T2D74RBCCHWY7SMUR81CXYPRV-APPNTU0LE3T9L-1574818328006.wav,2 liter bottle of cherry Coca-Cola
marker_1-3G4VVJO6PZEM3O67ILEN4VQ128JKPN-3FK0YFF9P0EGA3V9T36V1GMMJR7VVA-ARL7HOWLEHNOP-1574816534314.wav,object is a red magic marker
food_jar_5-3NRZ1LDP7W4HSJ5TIMHXRAEE6HWPZE-3NG53N1RLWH5U720ZYMM3ADWM5D8P5-A3EUFDOUX1GCL-1574819480456.wav,it is the knowledge glass jar
book_3-38Z7YZ2SB30GX5HYIV80RK1YF0GIQ1-3J88R45B2HWV983876YEJ9UPDEEXPU-A1YJY8G4QKPV00-1574816316831.wav,opencv 3 blueprints book
band_aid_1-3UUSLRKAUL1PJCWXUIYJ0W4QI5GD7W-3RYC5T2D74RBCCHWY7SMUR81CX1PRY-A1YJY8G4QKPV00-1574819474943.wav,the side of a box of Band-Aids
mouse_3-3DWNFENNE3T53BE62GMN0IFTWNNJ4W-340UGXU9DZZGXO69ODWQ5UK35KYUVK-A14LO2FWSF9AJU-1574816354181.wav,I just said black color Mouse can be used for laptop and system
potato_3-3FO95NVK5CY53KZU0MRE0CHQKKKRS3-3300DTYQT3F73KD6CENBVPZS24WQEC-A1YJY8G4QKPV00-1574819052621.wav,a red potato
food_can_5-35U0MRQMUJ5IYZOI2PFFH4WS81UOVW-3VBEN272MLXH0EOAAD24QSZ5X8QGS2-A1PFJ5ACN1S55A-1574816810701.wav,the object is a metal can that looks to be some sort of canned food there's a nutritional label on the back to describing the food stuck on Foods nutritional value
picture_frame_1-34XASH8KLQKHTC6A3XR3J8I5RDEMPU-3ITXP059PXHRRGEBIJN7N5RLP05SJG-A14LO2FWSF9AJU-1574815794365.wav,What does a white color photo frame we can keep our photo or family photo in
pencil_2-3PCPFX4U40OWNEF8HN2FONO6Z8OQFI-308XBLVESJ298IGMF2ALZ73CVTJBRW-A14LO2FWSF9AJU-1574818107346.wav,this is a real colored pens used for writing
marker_1-3G4VVJO6PZEM3O67ILEN4VQ128JKPN-336KAV9KYRQOH6SCA4946AT54AO2YQ-A1ITF1O2NFDPCP-1574819337364.wav,this is an expo Sharpie it is red
lime_4-36MUZ9VAE60ASRB7HQCP66W74SKDEI-3FQ5JJ512MMPMNSOS86XPQHSHQYKNW-A14LO2FWSF9AJU-1574816310849.wav,Addison Timlin
can_opener_1-3K3IX1W4S6PGRBXL6U1YAHN5XWPPAD-3PEIJLRY6URLTH09JSC9B32L6BOWXV-A1YJY8G4QKPV00-1574819315268.wav,plastic can opener
can_opener_1-35XW21VSVGCU0M4HV2UIE08RESVSLE-3A4TN5196LGFTTUPXXUMWN7OQ5QHCH-A37MPHPHMGWFQB-1574820652960.wav,it is a can opener
water_bottle_1-3A9LA2FRWSC0A77QYRL7LGWCCQOHX4-3SB5N7Y3O42HZ54Y1BJKGMTM2G7G0F-APPNTU0LE3T9L-1574817125412.wav,a blue Contigo water bottle
banana_5-3IKDQS3DQEYC347FDD757FCHBLFCIQ-3FTF2T8WLSGVSLIBGC6VV0G3Z8SW97-A14LO2FWSF9AJU-1574817474276.wav,this is a large banana
food_jar_5-3IQ9O0AYW6XTPL9QZZ2VWPCLZ7FITF-3PH3VY7DJMVAYC0OKA0U8OIWEBUWZ0-A2PTXQ060AH5S5-1574824179281.wav,put jaw displacing on device table
soda_bottle_5-3PGQRAZX02IE0LBGEHJ888ANN7NYS0-3GM6G9ZBKOVI7OXBAG5PD2FOVCEMT1-A1ZRKPQ04HU08B-1574802270341.wav,a bottle of coke it seemed The Diet Coke a small plastic bottle
picture_frame_3-3HXK2V1N4KDL9V9IQWIWAQQFKHA2GF-3GDTJDAPVV9Z945N7IUUM6J1H048MB-A1RLO9LNUJIW5S-1574820448855.wav,a picture frame it's standing up on its little flange and the flange has a sticker on it with barcode the picture frame is black I'm looking at the back so I don't know if there's a picture
band_aid_5-33NKDW9FFXG9TZWACZ76APZWZYJCXQ-3M1CVSFP6134D7WUW9LPZ691HPZAQ2-A3EUFDOUX1GCL-1574819434857.wav,it is a blue and white vintage box
marker_3-37Y5RYYI0P3P0GL69LX6PU3EL15SX0-3SNVL38CI5Q6VJVX3IXJ9FNGIMSKCM-A1YJY8G4QKPV00-1574819406620.wav,a turquoise dry erase marker
onion_4-3VEI3XUCZRV8QSJ285NK57CFX0DRPN-3WAKVUDHUXEEMY5D6FTAZG40J2W7UA-A14LO2FWSF9AJU-1574818506071.wav,this is a white colored onions used for cooking
picture_frame_4-32L724R85LIVXTGJIITBRFBOA4UPIH-3RWE2M8QWI8N9XLKOFWF662J3S20NG-ALGU2HM1WHCVZ-1574820367232.wav,it's a black picture frame
sponge_1-3JHB4BPSFK7NM4OVE12NER2VWATQ9Q-3ZSANO2JCG5BMESFZTWM87ZTWTYSFN-A1KFLCWGG1RE43-1574819935578.wav,it said call Charlie
can_opener_4-3G4VVJO6PZEM3O67ILEN4VQ128JPKS-36TFCYNS4583WR5KOTQ9A0SYRNBXHW-ARL7HOWLEHNOP-1574819356613.wav,stop pictures of heavy duty black and silver can opener
pliers_1-39KV3A5D185VL1FFR8T8VVQQJ8QS75-3WSELTNVR40H5NOMDDFK4BKO1WYATG-A1KFLCWGG1RE43-1574819457440.wav,a syringe
pliers_1-39RRBHZ0AUZUX32P4YQWX23WS5XZV9-3I7DHKZYGOYAGCU4NXJEFWP1I9PF57-A1ITF1O2NFDPCP-1574819386313.wav,this is a type of tool it is Pink
onion_5-3VJ4PFXFJ35TJG5HNG0SKNA45DHUAE-3R6BYFZZP8AJIVEET3297FGLB8PXFP-AI521GBL3HJSC-1574815242527.wav,it's an onion
food_jar_5-3X878VYTIEGMHWATLOT9OW7BUIWF79-3MAOD8E57R8V6NRVRRLMFKPUDZKXN5-A1KFLCWGG1RE43-1574819384623.wav,it's a pickle.
food_jar_1-3ZURAPD288L86AVRW8C0NMGYRWWF1C-3FFJ6VRIL2MVVWATRZJN1Y62HT00IS-A1YJY8G4QKPV00-1574817118046.wav,Char chili
lemon_2-3K1H3NEY7LX8C57YNL2D69HJH8ZDGZ-3PZDLQMM0UJBE3R7ECRF9J1M1M22CE-APPNTU0LE3T9L-1574817751707.wav,a yellow lemon
flashlight_2-35NNO802AVUVU84623GJNQ6TAPTNIJ-3UWN2HHPUZ3NA65WXHFZGC82YKCNSH-A14LO2FWSF9AJU-1574817060743.wav,this isn't black color torch used for lighting
onion_4-3VEI3XUCZRV8QSJ285NK57CFX0DRPN-3TXWC2NHN0O2L412W7WUYBDITVV9S4-ARL7HOWLEHNOP-1574816862179.wav,object is a medium to large white onion
flashlight_2-3QXFBUZ4ZKEUT7IK9GS2G9L738UUGQ-30ZX6P7VF9TYMHXDO481WNEHR6DJ2B-A14LO2FWSF9AJU-1574818713553.wav,this is a black color. Used for lighting
scissors_6-3FSEU3P2NRYT25ZHLXR9A2CUYI1RRF-3HUTX6F6VVLCNSOA4H064JV3Q0M2OC-A1YJY8G4QKPV00-1574818191498.wav,a pair of blue scissors
syringe_4-3EKZL9T8Y8KC79WV7VPK73B2B80CHX-3VELCLL3GLHBSUTLMAH2C6CK6TH1F8-A37MPHPHMGWFQB-1574818110110.wav,is an empty syringe with the plunger press all the way in there does not appear to be a needle on it
picture_frame_1-3S1L4CQSFX340Y8RSR5TYN91VQ2FA0-3IHR8NYAM8Z4B6FYNVW9MYXRKJ5P43-ARL7HOWLEHNOP-1574814622447.wav,a little picture frame it is white it looks kind of rustic and it's particularly small and there's no photo in it
food_jar_2-3OLZC0DJ8JD82DDF4U2AX706WSVIVV-3ERET4BTVN74XLOURYNS7PM8C1Q9KV-A1YJY8G4QKPV00-1574819806179.wav,a jar of hot sauce
soda_bottle_2-3INZSNUD80OTXVKQ9FW3ESVWDV4D98-3DY46V3X3QGIEF1FHL65TKYOTF955C-A14LO2FWSF9AJU-1574818561267.wav,this is a Coca-Cola bottle kind of drink used for drinking
medicine_bottle_2-3SV8KD29L4QGHS8D5UCPVTSFC7QKZ8-3UXUOQ9OKFVU7PRF0ACJZFS6CZ4A71-A1KFLCWGG1RE43-1574818235613.wav,it's a medicine bottle
pill_cutter_1-3GMLHYZ0LEVUFY3K3ME8N9SB848YUG-3MRNMEIQW64RKHJTOE4V8LIDSLFDLM-A3EUFDOUX1GCL-1574804547008.wav,there is a small plastic transparent case with but it's not clear what is it
banana_4-3P7RGTLO6EBFGK05T2WQE0163MJKA7-3R6BYFZZP8AJIVEET3297FGLB8VFXD-A1KFLCWGG1RE43-1574817936860.wav,it's a banana
